ids	Export_Decision	Economical_State	Profit
48085	0	1	-711000.0
48086	0	1	-711000.0
48087	1	2	1694500.0
48088	1	0	2357000.0
48089	1	2	1694500.0
48090	0	0	2726000.0
48091	2	2	1425000.0
48092	2	2	1425000.0
48093	1	2	1694500.0
48094	1	1	900500.0
48095	2	0	210000.0
48096	1	0	2357000.0
48097	1	2	1694500.0
48098	1	1	900500.0
48099	1	2	1694500.0
48100	2	1	766000.0
48101	2	2	1425000.0
48102	2	0	210000.0
48103	1	2	1694500.0
48104	2	1	766000.0
48105	2	0	210000.0
48106	1	0	2357000.0
48107	0	0	2726000.0
48108	0	2	1870000.0
48109	0	2	1870000.0
48110	2	0	210000.0
48111	2	0	210000.0
48112	0	0	2726000.0
48113	1	0	2357000.0
48114	1	0	2357000.0
48115	2	1	766000.0
48116	0	2	1870000.0
48117	2	0	210000.0
48118	0	2	1870000.0
48119	1	0	2357000.0
48120	1	1	900500.0
48121	2	1	766000.0
48122	0	0	2726000.0
48123	2	0	210000.0
48124	2	1	766000.0
48125	1	0	2357000.0
48126	1	1	900500.0
48127	2	2	1425000.0
48128	0	2	1870000.0
48129	1	0	2357000.0
48130	0	2	1870000.0
48131	0	1	-711000.0
48132	2	0	210000.0
48133	0	2	1870000.0
48134	2	2	1425000.0
48135	0	0	2726000.0
48136	2	0	210000.0
48137	2	0	210000.0
48138	2	1	766000.0
48139	0	1	-711000.0
48140	0	0	2726000.0
48141	1	0	2357000.0
48142	0	1	-711000.0
48143	0	1	-711000.0
48144	0	2	1870000.0
48145	2	1	766000.0
48146	2	1	766000.0
48147	2	1	766000.0
48148	0	1	-711000.0
48149	2	2	1425000.0
48150	0	1	-711000.0
48151	2	2	1425000.0
48152	0	0	2726000.0
48153	1	2	1694500.0
48154	1	0	2357000.0
48155	2	2	1425000.0
48156	2	0	210000.0
48157	1	2	1694500.0
48158	2	1	766000.0
48159	1	0	2357000.0
48160	0	1	-711000.0
48161	2	1	766000.0
48162	2	0	210000.0
48163	1	1	900500.0
48164	2	1	766000.0
48165	0	2	1870000.0
48166	0	1	-711000.0
48167	1	2	1694500.0
48168	1	0	2357000.0
48169	0	1	-711000.0
48170	2	2	1425000.0
48171	0	0	2726000.0
48172	1	0	2357000.0
48173	0	1	-711000.0
48174	2	1	766000.0
48175	0	1	-711000.0
48176	1	1	900500.0
48177	0	1	-711000.0
48178	2	0	210000.0
48179	1	1	900500.0
48180	2	1	766000.0
48181	1	0	2357000.0
48182	1	1	900500.0
48183	0	0	2726000.0
48184	1	2	1694500.0
48185	1	2	1694500.0
48186	0	2	1870000.0
48187	0	2	1870000.0
48188	2	1	766000.0
48189	2	1	766000.0
48190	1	1	900500.0
48191	0	1	-711000.0
48192	2	2	1425000.0
48193	0	1	-711000.0
48194	1	0	2357000.0
48195	0	0	2726000.0
48196	1	2	1694500.0
48197	2	2	1425000.0
48198	0	0	2726000.0
48199	0	0	2726000.0
48200	0	2	1870000.0
48201	1	2	1694500.0
48202	0	0	2726000.0
48203	1	0	2357000.0
48204	2	1	766000.0
48205	2	2	1425000.0
48206	2	2	1425000.0
48207	2	2	1425000.0
48208	2	0	210000.0
48209	2	1	766000.0
48210	2	0	210000.0
48211	2	0	210000.0
48212	2	1	766000.0
48213	2	1	766000.0
48214	1	2	1694500.0
48215	2	1	766000.0
48216	1	1	900500.0
48217	2	1	766000.0
48218	0	0	2726000.0
48219	0	0	2726000.0
48220	0	0	2726000.0
48221	0	0	2726000.0
48222	0	0	2726000.0
48223	1	1	900500.0
48224	1	0	2357000.0
48225	0	1	-711000.0
48226	1	2	1694500.0
48227	2	0	210000.0
48228	1	2	1694500.0
48229	2	0	210000.0
48230	1	0	2357000.0
48231	1	0	2357000.0
48232	0	0	2726000.0
48233	2	0	210000.0
48234	0	2	1870000.0
48235	2	1	766000.0
48236	2	1	766000.0
48237	0	1	-711000.0
48238	0	0	2726000.0
48239	1	2	1694500.0
48240	2	0	210000.0
48241	2	0	210000.0
48242	0	0	2726000.0
48243	2	2	1425000.0
48244	0	1	-711000.0
48245	0	1	-711000.0
48246	0	2	1870000.0
48247	0	1	-711000.0
48248	1	2	1694500.0
48249	1	0	2357000.0
48250	2	1	766000.0
48251	0	0	2726000.0
48252	1	1	900500.0
48253	0	0	2726000.0
48254	0	0	2726000.0
48255	0	0	2726000.0
48256	0	1	-711000.0
48257	2	0	210000.0
48258	2	1	766000.0
48259	1	1	900500.0
48260	0	0	2726000.0
48261	2	1	766000.0
48262	2	1	766000.0
48263	1	0	2357000.0
48264	0	0	2726000.0
48265	1	2	1694500.0
48266	1	0	2357000.0
48267	1	1	900500.0
48268	2	1	766000.0
48269	2	1	766000.0
48270	1	2	1694500.0
48271	0	0	2726000.0
48272	1	0	2357000.0
48273	0	0	2726000.0
48274	1	0	2357000.0
48275	2	0	210000.0
48276	2	0	210000.0
48277	0	1	-711000.0
48278	1	1	900500.0
48279	0	2	1870000.0
48280	1	1	900500.0
48281	1	2	1694500.0
48282	0	0	2726000.0
48283	0	1	-711000.0
48284	0	2	1870000.0
48285	2	2	1425000.0
48286	1	1	900500.0
48287	1	1	900500.0
48288	2	2	1425000.0
48289	0	0	2726000.0
48290	0	2	1870000.0
48291	0	2	1870000.0
48292	0	1	-711000.0
48293	1	0	2357000.0
48294	0	1	-711000.0
48295	2	1	766000.0
48296	1	0	2357000.0
48297	2	2	1425000.0
48298	0	2	1870000.0
48299	2	2	1425000.0
48300	2	1	766000.0
48301	1	1	900500.0
48302	0	0	2726000.0
48303	2	2	1425000.0
48304	0	0	2726000.0
48305	0	2	1870000.0
48306	0	2	1870000.0
48307	2	0	210000.0
48308	2	0	210000.0
48309	1	1	900500.0
48310	0	0	2726000.0
48311	0	1	-711000.0
48312	1	1	900500.0
48313	1	2	1694500.0
48314	2	2	1425000.0
48315	1	1	900500.0
48316	2	0	210000.0
48317	2	1	766000.0
48318	2	1	766000.0
48319	2	2	1425000.0
48320	0	0	2726000.0
48321	1	1	900500.0
48322	2	0	210000.0
48323	1	0	2357000.0
48324	0	1	-711000.0
48325	0	0	2726000.0
48326	0	1	-711000.0
48327	2	1	766000.0
48328	0	2	1870000.0
48329	1	1	900500.0
48330	1	1	900500.0
48331	1	0	2357000.0
48332	0	1	-711000.0
48333	2	0	210000.0
48334	2	1	766000.0
48335	2	0	210000.0
48336	0	0	2726000.0
48337	0	2	1870000.0
48338	1	0	2357000.0
48339	2	0	210000.0
48340	1	0	2357000.0
48341	0	1	-711000.0
48342	0	1	-711000.0
48343	1	2	1694500.0
48344	1	1	900500.0
48345	2	0	210000.0
48346	1	2	1694500.0
48347	2	0	210000.0
48348	1	1	900500.0
48349	0	2	1870000.0
48350	2	1	766000.0
48351	1	2	1694500.0
48352	2	0	210000.0
48353	0	0	2726000.0
48354	1	0	2357000.0
48355	2	0	210000.0
48356	2	1	766000.0
48357	1	1	900500.0
48358	1	1	900500.0
48359	2	0	210000.0
48360	1	0	2357000.0
48361	2	2	1425000.0
48362	2	2	1425000.0
48363	1	1	900500.0
48364	0	0	2726000.0
48365	0	0	2726000.0
48366	2	2	1425000.0
48367	0	0	2726000.0
48368	0	2	1870000.0
48369	2	2	1425000.0
48370	1	0	2357000.0
48371	0	2	1870000.0
48372	2	2	1425000.0
48373	0	1	-711000.0
48374	2	2	1425000.0
48375	0	2	1870000.0
48376	1	2	1694500.0
48377	2	0	210000.0
48378	1	0	2357000.0
48379	1	2	1694500.0
48380	1	1	900500.0
48381	2	0	210000.0
48382	1	0	2357000.0
48383	0	1	-711000.0
48384	1	2	1694500.0
48385	2	1	766000.0
48386	1	0	2357000.0
48387	2	1	766000.0
48388	0	1	-711000.0
48389	1	1	900500.0
48390	2	1	766000.0
48391	0	0	2726000.0
48392	2	2	1425000.0
48393	2	0	210000.0
48394	0	1	-711000.0
48395	1	1	900500.0
48396	2	0	210000.0
48397	0	0	2726000.0
48398	2	0	210000.0
48399	0	0	2726000.0
48400	2	2	1425000.0
48401	1	2	1694500.0
48402	0	0	2726000.0
48403	1	0	2357000.0
48404	2	0	210000.0
48405	0	1	-711000.0
48406	1	0	2357000.0
48407	2	1	766000.0
48408	0	0	2726000.0
48409	1	2	1694500.0
48410	2	1	766000.0
48411	0	1	-711000.0
48412	2	2	1425000.0
48413	0	0	2726000.0
48414	2	0	210000.0
48415	0	2	1870000.0
48416	1	2	1694500.0
48417	0	1	-711000.0
48418	1	2	1694500.0
48419	2	1	766000.0
48420	1	1	900500.0
48421	2	1	766000.0
48422	0	0	2726000.0
48423	2	0	210000.0
48424	0	1	-711000.0
48425	0	2	1870000.0
48426	2	0	210000.0
48427	2	0	210000.0
48428	1	0	2357000.0
48429	0	2	1870000.0
48430	1	0	2357000.0
48431	0	0	2726000.0
48432	1	0	2357000.0
48433	2	1	766000.0
48434	1	2	1694500.0
48435	1	0	2357000.0
48436	0	2	1870000.0
48437	0	0	2726000.0
48438	0	1	-711000.0
48439	0	0	2726000.0
48440	1	0	2357000.0
48441	0	0	2726000.0
48442	1	1	900500.0
48443	2	2	1425000.0
48444	1	1	900500.0
48445	1	1	900500.0
48446	0	1	-711000.0
48447	0	1	-711000.0
48448	0	0	2726000.0
48449	2	1	766000.0
48450	2	0	210000.0
48451	2	0	210000.0
48452	2	0	210000.0
48453	0	1	-711000.0
48454	2	2	1425000.0
48455	0	0	2726000.0
48456	2	1	766000.0
48457	2	0	210000.0
48458	0	2	1870000.0
48459	0	1	-711000.0
48460	1	1	900500.0
48461	0	1	-711000.0
48462	1	0	2357000.0
48463	2	2	1425000.0
48464	2	0	210000.0
48465	2	0	210000.0
48466	2	1	766000.0
48467	2	0	210000.0
48468	0	2	1870000.0
48469	2	2	1425000.0
48470	1	2	1694500.0
48471	2	2	1425000.0
48472	2	1	766000.0
48473	1	2	1694500.0
48474	1	1	900500.0
48475	1	0	2357000.0
48476	0	0	2726000.0
48477	0	2	1870000.0
48478	1	2	1694500.0
48479	0	2	1870000.0
48480	0	0	2726000.0
48481	1	2	1694500.0
48482	2	1	766000.0
48483	0	1	-711000.0
48484	0	0	2726000.0
48485	1	0	2357000.0
48486	0	0	2726000.0
48487	0	2	1870000.0
48488	1	1	900500.0
48489	2	2	1425000.0
48490	2	0	210000.0
48491	0	2	1870000.0
48492	0	2	1870000.0
48493	0	0	2726000.0
48494	0	1	-711000.0
48495	2	2	1425000.0
48496	1	2	1694500.0
48497	0	0	2726000.0
48498	2	0	210000.0
48499	2	1	766000.0
48500	2	2	1425000.0
48501	2	1	766000.0
48502	1	0	2357000.0
48503	0	1	-711000.0
48504	0	0	2726000.0
48505	0	2	1870000.0
48506	0	1	-711000.0
48507	0	2	1870000.0
48508	2	0	210000.0
48509	1	0	2357000.0
48510	2	1	766000.0
48511	0	2	1870000.0
48512	0	2	1870000.0
48513	0	0	2726000.0
48514	2	2	1425000.0
48515	1	1	900500.0
48516	1	1	900500.0
48517	1	1	900500.0
48518	2	2	1425000.0
48519	1	0	2357000.0
48520	1	0	2357000.0
48521	1	2	1694500.0
48522	0	0	2726000.0
48523	1	0	2357000.0
48524	1	1	900500.0
48525	0	0	2726000.0
48526	1	0	2357000.0
48527	2	1	766000.0
48528	0	0	2726000.0
48529	0	0	2726000.0
48530	2	1	766000.0
48531	2	0	210000.0
48532	1	0	2357000.0
48533	0	0	2726000.0
48534	2	0	210000.0
48535	2	1	766000.0
48536	1	1	900500.0
48537	1	1	900500.0
48538	1	2	1694500.0
48539	2	1	766000.0
48540	0	0	2726000.0
48541	0	2	1870000.0
48542	2	1	766000.0
48543	1	1	900500.0
48544	0	1	-711000.0
48545	2	1	766000.0
48546	0	1	-711000.0
48547	2	2	1425000.0
48548	0	0	2726000.0
48549	2	1	766000.0
48550	0	2	1870000.0
48551	2	2	1425000.0
48552	0	0	2726000.0
48553	0	2	1870000.0
48554	0	2	1870000.0
48555	1	2	1694500.0
48556	2	0	210000.0
48557	1	2	1694500.0
48558	2	0	210000.0
48559	1	2	1694500.0
48560	1	1	900500.0
48561	1	2	1694500.0
48562	0	0	2726000.0
48563	1	1	900500.0
48564	2	0	210000.0
48565	2	1	766000.0
48566	1	2	1694500.0
48567	2	2	1425000.0
48568	2	2	1425000.0
48569	0	1	-711000.0
48570	2	2	1425000.0
48571	1	0	2357000.0
48572	0	2	1870000.0
48573	0	0	2726000.0
48574	1	0	2357000.0
48575	0	0	2726000.0
48576	2	0	210000.0
48577	1	1	900500.0
48578	1	1	900500.0
48579	0	2	1870000.0
48580	0	1	-711000.0
48581	1	1	900500.0
48582	1	1	900500.0
48583	2	1	766000.0
48584	2	2	1425000.0
48585	0	2	1870000.0
48586	1	0	2357000.0
48587	1	0	2357000.0
48588	1	0	2357000.0
48589	1	1	900500.0
48590	2	1	766000.0
48591	2	1	766000.0
48592	0	0	2726000.0
48593	2	0	210000.0
48594	1	2	1694500.0
48595	0	0	2726000.0
48596	1	1	900500.0
48597	0	2	1870000.0
48598	2	1	766000.0
48599	1	2	1694500.0
48600	0	2	1870000.0
48601	2	1	766000.0
48602	2	2	1425000.0
48603	2	0	210000.0
48604	0	1	-711000.0
48605	2	0	210000.0
48606	2	2	1425000.0
48607	2	2	1425000.0
48608	1	0	2357000.0
48609	2	1	766000.0
48610	0	0	2726000.0
48611	2	0	210000.0
48612	2	1	766000.0
48613	2	0	210000.0
48614	1	0	2357000.0
48615	0	0	2726000.0
48616	2	0	210000.0
48617	2	0	210000.0
48618	2	2	1425000.0
48619	2	1	766000.0
48620	0	0	2726000.0
48621	2	2	1425000.0
48622	0	2	1870000.0
48623	0	1	-711000.0
48624	2	1	766000.0
48625	1	0	2357000.0
48626	0	0	2726000.0
48627	2	0	210000.0
48628	2	0	210000.0
48629	1	2	1694500.0
48630	0	0	2726000.0
48631	1	2	1694500.0
48632	1	0	2357000.0
48633	2	2	1425000.0
48634	2	0	210000.0
48635	2	2	1425000.0
48636	0	0	2726000.0
48637	2	1	766000.0
48638	2	1	766000.0
48639	2	1	766000.0
48640	0	0	2726000.0
48641	1	2	1694500.0
48642	0	1	-711000.0
48643	0	2	1870000.0
48644	0	0	2726000.0
48645	1	0	2357000.0
48646	2	1	766000.0
48647	1	2	1694500.0
48648	2	0	210000.0
48649	1	2	1694500.0
48650	1	1	900500.0
48651	1	0	2357000.0
48652	2	0	210000.0
48653	0	2	1870000.0
48654	1	2	1694500.0
48655	1	2	1694500.0
48656	0	2	1870000.0
48657	0	0	2726000.0
48658	0	0	2726000.0
48659	0	2	1870000.0
48660	2	1	766000.0
48661	0	1	-711000.0
48662	0	0	2726000.0
48663	0	0	2726000.0
48664	1	1	900500.0
48665	1	1	900500.0
48666	0	0	2726000.0
48667	1	1	900500.0
48668	1	0	2357000.0
48669	1	1	900500.0
48670	0	0	2726000.0
48671	2	0	210000.0
48672	2	2	1425000.0
48673	2	0	210000.0
48674	0	1	-711000.0
48675	1	1	900500.0
48676	2	1	766000.0
48677	0	2	1870000.0
48678	1	1	900500.0
48679	2	0	210000.0
48680	2	0	210000.0
48681	1	0	2357000.0
48682	0	1	-711000.0
48683	2	0	210000.0
48684	2	0	210000.0
48685	1	0	2357000.0
48686	2	0	210000.0
48687	2	0	210000.0
48688	1	0	2357000.0
48689	2	1	766000.0
48690	0	1	-711000.0
48691	1	1	900500.0
48692	1	0	2357000.0
48693	1	1	900500.0
48694	0	1	-711000.0
48695	1	2	1694500.0
48696	2	0	210000.0
48697	1	0	2357000.0
48698	2	0	210000.0
48699	2	1	766000.0
48700	1	0	2357000.0
48701	2	2	1425000.0
48702	0	2	1870000.0
48703	0	0	2726000.0
48704	0	0	2726000.0
48705	0	0	2726000.0
48706	1	0	2357000.0
48707	2	2	1425000.0
48708	2	1	766000.0
48709	0	0	2726000.0
48710	2	0	210000.0
48711	1	0	2357000.0
48712	2	1	766000.0
48713	2	0	210000.0
48714	2	2	1425000.0
48715	1	2	1694500.0
48716	1	1	900500.0
48717	0	0	2726000.0
48718	0	2	1870000.0
48719	0	2	1870000.0
48720	0	2	1870000.0
48721	0	2	1870000.0
48722	0	0	2726000.0
48723	2	2	1425000.0
48724	1	2	1694500.0
48725	0	1	-711000.0
48726	0	0	2726000.0
48727	0	1	-711000.0
48728	0	2	1870000.0
48729	2	0	210000.0
48730	1	1	900500.0
48731	0	0	2726000.0
48732	2	2	1425000.0
48733	2	0	210000.0
48734	1	1	900500.0
48735	1	0	2357000.0
48736	2	2	1425000.0
48737	1	2	1694500.0
48738	2	0	210000.0
48739	1	2	1694500.0
48740	2	0	210000.0
48741	1	1	900500.0
48742	0	2	1870000.0
48743	1	2	1694500.0
48744	2	0	210000.0
48745	1	0	2357000.0
48746	0	2	1870000.0
48747	2	1	766000.0
48748	2	0	210000.0
48749	1	1	900500.0
48750	1	1	900500.0
48751	2	1	766000.0
48752	0	1	-711000.0
48753	1	1	900500.0
48754	2	2	1425000.0
48755	0	2	1870000.0
48756	1	0	2357000.0
48757	0	2	1870000.0
48758	2	0	210000.0
48759	1	2	1694500.0
48760	0	1	-711000.0
48761	2	1	766000.0
48762	1	2	1694500.0
48763	0	2	1870000.0
48764	1	0	2357000.0
48765	0	2	1870000.0
48766	2	2	1425000.0
48767	2	0	210000.0
48768	0	0	2726000.0
48769	2	0	210000.0
48770	2	1	766000.0
48771	0	1	-711000.0
48772	2	1	766000.0
48773	1	2	1694500.0
48774	0	2	1870000.0
48775	0	0	2726000.0
48776	0	0	2726000.0
48777	1	1	900500.0
48778	0	1	-711000.0
48779	0	0	2726000.0
48780	1	1	900500.0
48781	1	0	2357000.0
48782	2	2	1425000.0
48783	0	0	2726000.0
48784	1	0	2357000.0
48785	1	2	1694500.0
48786	2	2	1425000.0
48787	2	2	1425000.0
48788	1	2	1694500.0
48789	1	1	900500.0
48790	1	1	900500.0
48791	2	1	766000.0
48792	0	0	2726000.0
48793	1	2	1694500.0
48794	0	2	1870000.0
48795	1	1	900500.0
48796	1	0	2357000.0
48797	1	0	2357000.0
48798	0	0	2726000.0
48799	2	1	766000.0
48800	2	1	766000.0
48801	0	1	-711000.0
48802	0	2	1870000.0
48803	1	1	900500.0
48804	0	2	1870000.0
48805	2	2	1425000.0
48806	2	2	1425000.0
48807	0	1	-711000.0
48808	1	2	1694500.0
48809	1	2	1694500.0
48810	1	1	900500.0
48811	2	0	210000.0
48812	2	2	1425000.0
48813	0	2	1870000.0
48814	0	0	2726000.0
48815	2	2	1425000.0
48816	1	0	2357000.0
48817	1	2	1694500.0
48818	2	2	1425000.0
48819	2	1	766000.0
48820	0	2	1870000.0
48821	0	0	2726000.0
48822	0	0	2726000.0
48823	0	2	1870000.0
48824	0	1	-711000.0
48825	0	2	1870000.0
48826	0	0	2726000.0
48827	2	1	766000.0
48828	0	0	2726000.0
48829	1	0	2357000.0
48830	0	0	2726000.0
48831	2	1	766000.0
48832	1	0	2357000.0
48833	0	1	-711000.0
48834	2	1	766000.0
48835	0	2	1870000.0
48836	1	2	1694500.0
48837	2	1	766000.0
48838	1	1	900500.0
48839	1	2	1694500.0
48840	2	1	766000.0
48841	1	1	900500.0
48842	1	0	2357000.0
48843	0	0	2726000.0
48844	0	1	-711000.0
48845	2	0	210000.0
48846	1	2	1694500.0
48847	2	0	210000.0
48848	1	0	2357000.0
48849	1	2	1694500.0
48850	1	0	2357000.0
48851	1	0	2357000.0
48852	2	1	766000.0
48853	1	2	1694500.0
48854	2	0	210000.0
48855	1	2	1694500.0
48856	1	2	1694500.0
48857	1	0	2357000.0
48858	1	0	2357000.0
48859	1	2	1694500.0
48860	0	0	2726000.0
48861	0	2	1870000.0
48862	0	1	-711000.0
48863	1	0	2357000.0
48864	1	1	900500.0
48865	1	0	2357000.0
48866	0	0	2726000.0
48867	2	1	766000.0
48868	1	0	2357000.0
48869	0	2	1870000.0
48870	2	1	766000.0
48871	2	1	766000.0
48872	1	1	900500.0
48873	1	1	900500.0
48874	1	1	900500.0
48875	2	0	210000.0
48876	1	2	1694500.0
48877	2	0	210000.0
48878	2	0	210000.0
48879	0	2	1870000.0
48880	1	2	1694500.0
48881	2	0	210000.0
48882	0	0	2726000.0
48883	1	0	2357000.0
48884	2	2	1425000.0
48885	1	1	900500.0
48886	2	0	210000.0
48887	2	1	766000.0
48888	1	2	1694500.0
48889	1	0	2357000.0
48890	0	0	2726000.0
48891	1	2	1694500.0
48892	2	1	766000.0
48893	1	0	2357000.0
48894	2	2	1425000.0
48895	0	1	-711000.0
48896	1	1	900500.0
48897	1	0	2357000.0
48898	0	0	2726000.0
48899	0	1	-711000.0
48900	0	1	-711000.0
48901	1	1	900500.0
48902	0	1	-711000.0
48903	1	2	1694500.0
48904	1	2	1694500.0
48905	2	1	766000.0
48906	1	1	900500.0
48907	1	2	1694500.0
48908	0	0	2726000.0
48909	1	0	2357000.0
48910	2	0	210000.0
48911	1	2	1694500.0
48912	0	0	2726000.0
48913	0	2	1870000.0
48914	1	2	1694500.0
48915	2	0	210000.0
48916	0	1	-711000.0
48917	0	0	2726000.0
48918	0	1	-711000.0
48919	0	0	2726000.0
48920	2	2	1425000.0
48921	2	1	766000.0
48922	1	2	1694500.0
48923	2	0	210000.0
48924	1	0	2357000.0
48925	0	2	1870000.0
48926	0	0	2726000.0
48927	0	1	-711000.0
48928	1	2	1694500.0
48929	2	2	1425000.0
48930	0	1	-711000.0
48931	2	0	210000.0
48932	2	0	210000.0
48933	0	0	2726000.0
48934	1	1	900500.0
48935	1	1	900500.0
48936	1	0	2357000.0
48937	1	0	2357000.0
48938	1	1	900500.0
48939	1	2	1694500.0
48940	1	2	1694500.0
48941	0	0	2726000.0
48942	1	0	2357000.0
48943	1	1	900500.0
48944	1	0	2357000.0
48945	1	0	2357000.0
48946	1	1	900500.0
48947	0	0	2726000.0
48948	0	1	-711000.0
48949	0	1	-711000.0
48950	2	0	210000.0
48951	0	0	2726000.0
48952	2	0	210000.0
48953	0	0	2726000.0
48954	2	0	210000.0
48955	1	1	900500.0
48956	0	1	-711000.0
48957	0	0	2726000.0
48958	1	0	2357000.0
48959	2	2	1425000.0
48960	1	0	2357000.0
48961	0	2	1870000.0
48962	2	0	210000.0
48963	1	0	2357000.0
48964	0	1	-711000.0
48965	2	2	1425000.0
48966	1	2	1694500.0
48967	0	1	-711000.0
48968	0	2	1870000.0
48969	1	0	2357000.0
48970	1	1	900500.0
48971	0	0	2726000.0
48972	0	2	1870000.0
48973	2	0	210000.0
48974	0	0	2726000.0
48975	1	1	900500.0
48976	1	0	2357000.0
48977	0	0	2726000.0
48978	0	1	-711000.0
48979	2	1	766000.0
48980	1	2	1694500.0
48981	1	2	1694500.0
48982	0	2	1870000.0
48983	0	0	2726000.0
48984	2	1	766000.0
48985	1	1	900500.0
48986	1	2	1694500.0
48987	0	1	-711000.0
48988	1	2	1694500.0
48989	2	1	766000.0
48990	1	1	900500.0
48991	0	0	2726000.0
48992	0	2	1870000.0
48993	2	0	210000.0
48994	0	2	1870000.0
48995	2	2	1425000.0
48996	2	0	210000.0
48997	1	1	900500.0
48998	1	2	1694500.0
48999	2	1	766000.0
49000	2	2	1425000.0
49001	1	2	1694500.0
49002	1	1	900500.0
49003	0	1	-711000.0
49004	0	2	1870000.0
49005	0	1	-711000.0
49006	1	0	2357000.0
49007	0	2	1870000.0
49008	0	0	2726000.0
49009	2	0	210000.0
49010	0	1	-711000.0
49011	0	1	-711000.0
49012	2	1	766000.0
49013	0	0	2726000.0
49014	2	0	210000.0
49015	2	0	210000.0
49016	0	0	2726000.0
49017	0	1	-711000.0
49018	1	1	900500.0
49019	2	1	766000.0
49020	2	0	210000.0
49021	0	0	2726000.0
49022	2	2	1425000.0
49023	1	2	1694500.0
49024	0	1	-711000.0
49025	0	0	2726000.0
49026	0	2	1870000.0
49027	1	2	1694500.0
49028	1	2	1694500.0
49029	0	1	-711000.0
49030	1	2	1694500.0
49031	2	1	766000.0
49032	2	2	1425000.0
49033	0	1	-711000.0
49034	0	0	2726000.0
49035	2	2	1425000.0
49036	2	0	210000.0
49037	0	0	2726000.0
49038	0	0	2726000.0
49039	2	1	766000.0
49040	1	2	1694500.0
49041	0	2	1870000.0
49042	2	0	210000.0
49043	0	0	2726000.0
49044	2	1	766000.0
49045	1	0	2357000.0
49046	1	2	1694500.0
49047	2	0	210000.0
49048	1	0	2357000.0
49049	0	2	1870000.0
49050	0	1	-711000.0
49051	2	1	766000.0
49052	2	0	210000.0
49053	0	2	1870000.0
49054	0	2	1870000.0
49055	2	2	1425000.0
49056	1	0	2357000.0
49057	2	2	1425000.0
49058	2	2	1425000.0
49059	2	0	210000.0
49060	0	2	1870000.0
49061	0	0	2726000.0
49062	2	0	210000.0
49063	1	2	1694500.0
49064	2	0	210000.0
49065	1	1	900500.0
49066	2	0	210000.0
49067	1	0	2357000.0
49068	0	0	2726000.0
49069	1	0	2357000.0
49070	2	0	210000.0
49071	0	2	1870000.0
49072	0	2	1870000.0
49073	2	2	1425000.0
49074	2	1	766000.0
49075	1	0	2357000.0
49076	1	1	900500.0
49077	0	2	1870000.0
49078	0	0	2726000.0
49079	0	0	2726000.0
49080	1	1	900500.0
49081	1	1	900500.0
49082	0	2	1870000.0
49083	1	1	900500.0
49084	2	0	210000.0
49085	0	1	-711000.0
49086	1	1	900500.0
49087	0	1	-711000.0
49088	2	0	210000.0
49089	0	1	-711000.0
49090	0	1	-711000.0
49091	0	2	1870000.0
49092	2	1	766000.0
49093	0	0	2726000.0
49094	0	1	-711000.0
49095	1	2	1694500.0
49096	1	2	1694500.0
49097	1	0	2357000.0
49098	1	2	1694500.0
49099	0	1	-711000.0
49100	2	1	766000.0
49101	1	2	1694500.0
49102	2	2	1425000.0
49103	0	0	2726000.0
49104	1	2	1694500.0
49105	2	0	210000.0
49106	2	0	210000.0
49107	2	1	766000.0
49108	0	2	1870000.0
49109	2	0	210000.0
49110	0	0	2726000.0
49111	2	0	210000.0
49112	0	0	2726000.0
49113	0	0	2726000.0
49114	2	0	210000.0
49115	1	0	2357000.0
49116	1	0	2357000.0
49117	2	1	766000.0
49118	2	2	1425000.0
49119	1	2	1694500.0
49120	2	0	210000.0
49121	2	1	766000.0
49122	1	0	2357000.0
49123	0	1	-711000.0
49124	2	2	1425000.0
49125	2	1	766000.0
49126	1	1	900500.0
49127	2	2	1425000.0
49128	2	0	210000.0
49129	2	0	210000.0
49130	2	0	210000.0
49131	0	1	-711000.0
49132	1	2	1694500.0
49133	2	1	766000.0
49134	1	2	1694500.0
49135	2	0	210000.0
49136	2	0	210000.0
49137	2	0	210000.0
49138	1	0	2357000.0
49139	2	0	210000.0
49140	2	0	210000.0
49141	1	2	1694500.0
49142	0	0	2726000.0
49143	0	2	1870000.0
49144	0	1	-711000.0
49145	0	0	2726000.0
49146	0	2	1870000.0
49147	2	1	766000.0
49148	0	0	2726000.0
49149	2	2	1425000.0
49150	2	0	210000.0
49151	0	0	2726000.0
49152	0	0	2726000.0
49153	0	0	2726000.0
49154	0	0	2726000.0
49155	1	0	2357000.0
49156	2	0	210000.0
49157	0	0	2726000.0
49158	2	0	210000.0
49159	0	2	1870000.0
49160	1	1	900500.0
49161	2	0	210000.0
49162	0	2	1870000.0
49163	0	1	-711000.0
49164	2	1	766000.0
49165	2	0	210000.0
49166	2	2	1425000.0
49167	2	1	766000.0
49168	2	0	210000.0
49169	0	0	2726000.0
49170	0	0	2726000.0
49171	0	1	-711000.0
49172	0	1	-711000.0
49173	1	2	1694500.0
49174	0	1	-711000.0
49175	1	0	2357000.0
49176	1	1	900500.0
49177	1	1	900500.0
49178	2	1	766000.0
49179	0	0	2726000.0
49180	0	2	1870000.0
49181	0	0	2726000.0
49182	2	0	210000.0
49183	2	1	766000.0
49184	2	0	210000.0
49185	0	1	-711000.0
49186	2	1	766000.0
49187	0	2	1870000.0
49188	1	2	1694500.0
49189	0	0	2726000.0
